,paperID,Cited
11766,202102499,1
11767,202102500,3
11768,202102501,6
11769,202102502,5
11770,202102503,2
11771,202102504,0
11772,202102505,9
11773,202102506,1
11774,202102507,22
11775,202102508,35
11776,202102509,62
11777,202102510,2
11778,202102511,17
11779,202102512,11
11780,202102513,16
11781,202102514,30
11782,202102515,11
11783,202102516,5
11784,202102517,16
11785,202102518,34
11786,202102519,42
11787,202102520,6
11788,202102521,55
11789,202102522,3
11790,202102523,30
11791,202102524,2
11792,202102525,33
11793,202102526,0
11794,202102527,6
11795,202102528,1
11796,202102529,29
11797,202102530,0
11798,202102531,0
11799,202102532,0
11800,202102533,5
11801,202102534,4
11802,202102535,10
11803,202102536,22
11804,202102537,6
11805,202102538,39
11806,202102539,7
11807,202102540,23
11808,202102541,510
11809,202102542,1
11810,202102543,6
11811,202102544,11
11812,202102545,12
11813,202102546,29
11814,202102547,14
11815,202102548,26
11816,202102549,28
11817,202102550,1
11818,202102551,7
11819,202102552,2
11820,202102553,1
11821,202102554,52
11822,202102555,12
11823,202102556,13
11824,202102557,1
11825,202102558,38
11826,202102559,13
11827,202102560,9
11828,202102561,29
11829,202102562,33
11830,202102563,7
11831,202102564,17
11832,202102565,31
11833,202102566,1
11834,202102567,3
11835,202102568,5
11836,202102569,9
11837,202102570,2
11838,202102571,6
11839,202102572,0
11840,202102573,0
11841,202102574,5
11842,202102575,11
11843,202102576,15
11844,202102577,11
11845,202102578,2
11846,202102579,5
11847,202102580,7
11848,202102581,15
11849,202102582,24
11850,202102583,1
11851,202102584,25
11852,202102585,0
11853,202102586,7
11854,202102587,2
11855,202102588,36
11856,202102589,68
11857,202102590,0
11858,202102591,3
11859,202102592,61
11860,202102593,5
11861,202102594,10
11862,202102595,49
11863,202102596,4
11864,202102597,8
11865,202102598,9
11866,202102599,41
11867,202102600,1
11868,202102601,2
11869,202102602,24
11870,202102603,13
11871,202102604,30
11872,202102605,103
11873,202102606,14
11874,202102607,5
11875,202102608,1
11876,202102609,6
11877,202102610,6
11878,202102611,14
11879,202102612,10
11880,202102613,23
11881,202102614,3
11882,202102615,3
11883,202102616,8
11884,202102617,4
11885,202102618,10
11886,202102619,7
11887,202102620,11
11888,202102621,12
11889,202102622,3
11890,202102623,6
11891,202102624,5
11892,202102625,10
11893,202102626,30
11894,202102627,13
11895,202102628,13
11896,202102629,9
11897,202102630,8
11898,202102631,2
11899,202102632,35
11900,202102633,82
11901,202102634,31
11902,202102635,9
11903,202102636,26
11904,202102637,3
11905,202102638,3
11906,202102639,36
11907,202102640,8
11908,202102641,10
11909,202102642,16
11910,202102643,11
11911,202102644,13
11912,202102645,10
11913,202102646,10
11914,202102647,7
11915,202102648,14
11916,202102649,5
11917,202102650,22
11918,202102651,4
11919,202102652,4
11920,202102653,10
11921,202102654,0
11922,202102655,17
11923,202102656,12
11924,202102657,25
11925,202102658,1
11926,202102659,0
11927,202102660,3
11928,202102661,0
11929,202102662,9
11930,202102663,2
11931,202102664,12
11932,202102665,16
11933,202102666,22
11934,202102667,10
11935,202102668,1
11936,202102669,38
11937,202102670,38
11938,202102671,19
11939,202102672,5
11940,202102673,522
11941,202102674,0
11942,202102675,6
11943,202102676,7
11944,202102677,26
11945,202102678,64
11946,202102679,23
11947,202102680,28
11948,202102681,0
11949,202102682,7
11950,202102683,5
11951,202102684,90
11952,202102685,12
11953,202102686,24
11954,202102687,3
11955,202102688,3
11956,202102689,25
11957,202102690,0
11958,202102691,11
11959,202102692,11
11960,202102693,19
11961,202102694,8
11962,202102695,7
11963,202102696,12
11964,202102697,43
11965,202102698,53
11966,202102699,5
11967,202102700,2
11968,202102701,47
11969,202102702,20
11970,202102703,6
11971,202102704,6
11972,202102705,4
11973,202102706,6
11974,202102707,0
11975,202102708,1
11976,202102709,6
11977,202102710,2
11978,202102711,3
11979,202102712,0
11980,202102713,4
11981,202102714,2
11982,202102715,7
11983,202102716,7
11984,202102717,2
11985,202102718,20
11986,202102719,3
11987,202102720,15
11988,202102721,5
11989,202102722,10
11990,202102723,11
11991,202102724,17
11992,202102725,4
11993,202102726,9
11994,202102727,16
11995,202102728,0
11996,202102729,0
11997,202102730,2
11998,202102731,14
11999,202102732,17
12000,202102733,3
12001,202102734,49
12002,202102735,10
12003,202102736,339
12004,202102737,9
12005,202102738,5
12006,202102739,10
12007,202102740,7
12008,202102741,7
12009,202102742,0
12010,202102743,1
12011,202102744,0
12012,202102745,1
12013,202102746,0
12014,202102747,59
12015,202102748,42
12016,202102749,43
12017,202102750,4
12018,202102751,1
12019,202102752,20
12020,202102753,32
12021,202102754,24
12022,202102755,33
12023,202102756,5
12024,202102757,2
12025,202102758,3
12026,202102759,20
12027,202102760,60
12028,202102761,36
12029,202102762,28
12030,202102763,12
12031,202102764,0
12032,202102765,14
12033,202102766,26
12034,202102767,256
12035,202102768,33
12036,202102769,36
12037,202102770,86
12038,202102771,1
12039,202102772,31
12040,202102773,3
12041,202102774,10
12042,202102775,8
12043,202102776,4
12044,202102777,12
12045,202102778,15
12046,202102779,8
12047,202102780,26
12048,202102781,7
12049,202102782,8
12050,202102783,3
12051,202102784,5
12052,202102785,6
12053,202102786,0
12054,202102787,9
12055,202102788,1
12056,202102789,5
12057,202102790,44
12058,202102791,7
12059,202102792,14
12060,202102793,34
12061,202102794,27
12062,202102795,26
12063,202102796,5
12064,202102797,2
12065,202102798,24
12066,202102799,11
12067,202102800,48
12068,202102801,14
12069,202102802,11
12070,202102803,0
12071,202102804,3
12072,202102805,16
12073,202102806,3
12074,202102807,1
12075,202102808,62
12076,202102809,25
12077,202102810,32
12078,202102811,14
12079,202102812,81
12080,202102813,52
12081,202102814,0
12082,202102815,17
12083,202102816,26
12084,202102817,20
12085,202102818,1
12086,202102819,21
12087,202102820,82
12088,202102821,6
12089,202102822,26
12090,202102823,49
12091,202102824,40
12092,202102825,24
12093,202102826,39
12094,202102827,14
12095,202102828,12
12096,202102829,8
12097,202102830,0
12098,202102831,19
12099,202102832,82
12100,202102833,13
12101,202102834,103
12102,202102835,10
12103,202102836,1
12104,202102837,20
12105,202102838,3
12106,202102839,26
12107,202102840,23
12108,202102841,15
12109,202102842,16
12110,202102843,17
12111,202102844,20
12112,202102845,24
12113,202102846,3
12114,202102847,0
12115,202102848,2
12116,202102849,59
12117,202102850,1
12118,202102851,20
12119,202102852,0
12120,202102853,0
12121,202102854,0
12122,202102855,1
12123,202102856,9
12124,202102857,2
12125,202102858,8
12126,202102859,4
12127,202102860,15
12128,202102861,0
12129,202102862,30
12130,202102863,11
12131,202102864,7
12132,202102865,11
12133,202102866,2
12134,202102867,6
12135,202102868,3
12136,202102869,3
12137,202102870,2
12138,202102871,1
12139,202102872,9
12140,202102873,17
12141,202102874,15
12142,202102875,0
12143,202102876,9
12144,202102877,6
12145,202102878,11
12146,202102879,0
12147,202102880,23
12148,202102881,3
12149,202102882,29
12150,202102883,2
12151,202102884,27
12152,202102885,19
12153,202102886,23
12154,202102887,22
12155,202102888,18
12156,202102889,30
12157,202102890,42
12158,202102891,14
12159,202102892,19
12160,202102893,30
12161,202102894,25
12162,202102895,42
12163,202102896,34
12164,202102897,10
12165,202102898,9
12166,202102899,23
12167,202102900,11
12168,202102901,12
12169,202102902,51
12170,202102903,10
12171,202102904,63
12172,202102905,29
12173,202102906,22
12174,202102907,1
12175,202102908,50
12176,202102909,41
12177,202102910,42
12178,202102911,3
12179,202102912,18
12180,202102913,69
12181,202102914,14
12182,202102915,11
12183,202102916,7
12184,202102917,15
12185,202102918,38
12186,202102919,3
12187,202102920,10
12188,202102921,11
12189,202102922,0
12190,202102923,0
12191,202102924,4
12192,202102925,30
12193,202102926,19
12194,202102927,6
12195,202102928,7
12196,202102929,8
12197,202102930,9
12198,202102931,13
12199,202102932,19
12200,202102933,0
12201,202102934,0
12202,202102935,1
12203,202102936,10
12204,202102937,1
12205,202102938,2
12206,202102939,2
12207,202102940,6
12208,202102941,3
12209,202102942,0
12210,202102943,2
12211,202102944,1
12212,202102945,0
12213,202102946,0
12214,202102947,1
12215,202102948,0
12216,202102949,1
12217,202102950,3
12218,202102951,1
12219,202102952,1
12220,202102953,0
12221,202102954,1
12222,202102955,0
12223,202102956,11
12224,202102957,1
12225,202102958,0
12226,202102959,11
12227,202102960,7
12228,202102961,2
12229,202102962,0
12230,202102963,1
12231,202102964,0
12232,202102965,3
12233,202102966,5
12234,202102967,0
12235,202102968,0
12236,202102969,6
12237,202102970,0
12238,202102971,3
12239,202102972,0
12240,202102973,2
12241,202102974,2
12242,202102975,1
12243,202102976,1
12244,202102977,0
12245,202102978,0
12246,202102979,2
12247,202102980,0
12248,202102981,2
12249,202102982,6
12250,202102983,0
12251,202102984,4
12252,202102985,0
12253,202102986,5
12254,202102987,1
12255,202102988,8
12256,202102989,0
12257,202102990,0
12258,202102991,1
12259,202102992,5
12260,202102993,1
12261,202102994,0
12262,202102995,2
12263,202102996,4
12264,202102997,2
12265,202102998,2
12266,202102999,0
12267,202103000,10
12268,202103001,7
12269,202103002,3
12270,202103003,4
12271,202103004,2
12272,202103005,3
12273,202103006,1
12274,202103007,1
12275,202103008,3
12276,202103009,1
12277,202103010,1
12278,202103011,4
12279,202103012,3
12280,202103013,0
12281,202103014,0
12282,202103015,2
12283,202103016,1
12284,202103017,0
12285,202103018,9
12286,202103019,0
12287,202103020,1
12288,202103021,3
12289,202103022,0
12290,202103023,1
12291,202103024,3
12292,202103025,0
12293,202103026,0
12294,202103027,2
12295,202103028,2
12296,202103029,1
12297,202103030,3
12298,202103031,2
12299,202103032,0
12300,202103033,0
12301,202103034,4
12302,202103035,0
12303,202103036,2
12304,202103037,14
12305,202103038,0
12306,202103039,0
12307,202103040,0
12308,202103041,1
12309,202103042,2
12310,202103043,0
12311,202103044,22
12312,202103045,0
12313,202103046,3
12314,202103047,2
12315,202103048,7
12316,202103049,0
12317,202103050,2
12318,202103051,3
12319,202103052,1
12320,202103053,5
12321,202103054,9
12322,202103055,1
12323,202103056,3
12324,202103057,3
12325,202103058,0
12326,202103059,10
12327,202103060,1
12328,202103061,0
12329,202103062,1
12330,202103063,4
12331,202103064,0
12332,202103065,0
12333,202103066,0
12334,202103067,15
12335,202103068,3
12336,202103069,0
12337,202103070,4
12338,202103071,1
12339,202103072,0
12340,202103073,0
12341,202103074,0
12342,202103075,0
12343,202103076,0
12344,202103077,6
12345,202103078,0
12346,202103079,0
12347,202103080,7
12348,202103081,0
12349,202103082,0
12350,202103083,4
12351,202103084,0
12352,202103085,0
12353,202103086,4
12354,202103087,0
12355,202103088,0
12356,202103089,2
12357,202103090,0
12358,202103091,3
12359,202103092,6
12360,202103093,1
12361,202103094,4
12362,202103095,3
12363,202103096,0
12364,202103097,2
12365,202103098,1
12366,202103099,0
12367,202103100,2
12368,202103101,1
12369,202103102,4
12370,202103103,2
12371,202103104,2
12372,202103105,1
12373,202103106,5
12374,202103107,28
12375,202103108,3
12376,202103109,1
12377,202103110,1
12378,202103111,0
12379,202103112,12
12380,202103113,7
12381,202103114,19
12382,202103115,0
12383,202103116,5
12384,202103117,0
12385,202103118,7
12386,202103119,38
12387,202103120,1
12388,202103121,0
12389,202103122,11
12390,202103123,1
12391,202103124,1
12392,202103125,1
12393,202103126,10
12394,202103127,0
12395,202103128,1
12396,202103129,5
12397,202103130,3
12398,202103131,7
12399,202103132,5
12400,202103133,5
12401,202103134,0
12402,202103135,1
12403,202103136,1
12404,202103137,1
12405,202103138,0
12406,202103139,0
12407,202103140,7
12408,202103141,0
12409,202103142,15
12410,202103143,4
12411,202103144,0
12412,202103145,9
12413,202103146,1
12414,202103147,5
12415,202103148,0
12416,202103149,2
12417,202103150,9
12418,202103151,7
12419,202103152,10
12420,202103153,9
12421,202103154,9
12422,202103155,0
12423,202103156,4
12424,202103157,3
12425,202103158,5
12426,202103159,19
12427,202103160,1
12428,202103161,3
12429,202103162,6
12430,202103163,0
12431,202103164,14
12432,202103165,47
12433,202103166,6
12434,202103167,3
12435,202103168,0
12436,202103169,0
12437,202103170,0
12438,202103171,2
12439,202103172,5
12440,202103173,2
12441,202103174,4
12442,202103175,0
12443,202103176,3
12444,202103177,13
12445,202103178,4
12446,202103179,4
12447,202103180,2
12448,202103181,13
12449,202103182,4
12450,202103183,0
12451,202103184,11
12452,202103185,3
12453,202103186,15
12454,202103187,0
12455,202103188,15
12456,202103189,0
12457,202103190,2
12458,202103191,8
12459,202103192,17
12460,202103193,9
12461,202103194,0
12462,202103195,14
12463,202103196,6
12464,202103197,5
12465,202103198,3
12466,202103199,3
12467,202103200,12
12468,202103201,2
12469,202103202,0
12470,202103203,8
12471,202103204,13
12472,202103205,9
12473,202103206,2
12474,202103207,13
12475,202103208,2
12476,202103209,0
12477,202103210,2
12478,202103211,5
12479,202103212,1
12480,202103213,2
12481,202103214,3
12482,202103215,6
12483,202103216,11
12484,202103217,0
12485,202103218,3
12486,202103219,2
12487,202103220,0
12488,202103221,1
12489,202103222,1
12490,202103223,4
12491,202103224,1
12492,202103225,4
12493,202103226,6
12494,202103227,12
12495,202103228,3
12496,202103229,5
12497,202103230,6
12498,202103231,2
12499,202103232,6
12500,202103233,0
12501,202103234,30
12502,202103235,28
12503,202103236,1
12504,202103237,6
12505,202103238,4
12506,202103239,0
12507,202103240,1
12508,202103241,2
12509,202103242,2
12510,202103243,2
12511,202103244,0
12512,202103245,14
12513,202103246,18
12514,202103247,3
12515,202103248,21
12516,202103249,0
12517,202103250,22
12518,202103251,0
12519,202103252,3
12520,202103253,4
12521,202103254,1
12522,202103255,0
12523,202103256,6
12524,202103257,21
12525,202103258,8
12526,202103259,18
12527,202103260,10
12528,202103261,14
12529,202103262,6
12530,202103263,2
12531,202103264,1
12532,202103265,0
12533,202103266,0
12534,202103267,0
12535,202103268,1
12536,202103269,1
12537,202103270,3
12538,202103271,4
12539,202103272,0
12540,202103273,4
12541,202103274,0
12542,202103275,10
12543,202103276,26
12544,202103277,3
12545,202103278,3
12546,202103279,2
12547,202103280,4
12548,202103281,6
12549,202103282,17
12550,202103283,3
12551,202103284,0
12552,202103285,2
12553,202103286,5
12554,202103287,1
12555,202103288,4
12556,202103289,0
12557,202103290,10
12558,202103291,0
12559,202103292,0
12560,202103293,1
12561,202103294,3
12562,202103295,0
12563,202103296,1
12564,202103297,2
12565,202103298,0
12566,202103299,2
12567,202103300,7
12568,202103301,0
12569,202103302,1
12570,202103303,0
12571,202103304,3
12572,202103305,8
12573,202103306,1
12574,202103307,8
12575,202103308,4
12576,202103309,28
12577,202103310,11
12578,202103311,1
12579,202103312,3
12580,202103313,1
12581,202103314,1
12582,202103315,5
12583,202103316,7
12584,202103317,1
12585,202103318,0
12586,202103319,7
12587,202103320,25
12588,202103321,18
12589,202103322,10
12590,202103323,8
12591,202103324,4
12592,202103325,2
12593,202103326,3
12594,202103327,0
12595,202103328,10
12596,202103329,0
12597,202103330,2
12598,202103331,11
12599,202103332,0
12600,202103333,1
12601,202103334,0
12602,202103335,11
12603,202103336,3
12604,202103337,6
12605,202103338,0
12606,202103339,10
12607,202103340,2
12608,202103341,1
12609,202103342,2
12610,202103343,8
12611,202103344,1
12612,202103345,0
12613,202103346,6
12614,202103347,3
12615,202103348,0
12616,202103349,6
12617,202103350,3
12618,202103351,3
12619,202103352,0
12620,202103353,1
12621,202103354,6
12622,202103355,2
12623,202103356,4
12624,202103357,2
12625,202103358,14
12626,202103359,13
12627,202103360,8
12628,202103361,13
12629,202103362,1
12630,202103363,25
12631,202103364,20
12632,202103365,12
12633,202103366,24
12634,202103367,1
12635,202103368,11
12636,202103369,5
12637,202103370,14
12638,202103371,2
12639,202103372,4
12640,202103373,2
12641,202103374,29
12642,202103375,21
12643,202103376,4
12644,202103377,0
12645,202103378,0
12646,202103379,0
12647,202103380,27
12648,202103381,0
12649,202103382,3
12650,202103383,7
12651,202103384,18
12652,202103385,9
12653,202103386,1
12654,202103387,4
12655,202103388,2
12656,202103389,1
12657,202103390,8
12658,202103391,2
12659,202103392,5
12660,202103393,0
12661,202103394,2
12662,202103395,0
12663,202103396,4
12664,202103397,3
12665,202103398,3
12666,202103399,4
12667,202103400,0
12668,202103401,2
12669,202103402,1
12670,202103403,2
12671,202103404,7
12672,202103405,11
12673,202103406,13
12674,202103407,0
12675,202103408,14
12676,202103409,5
12677,202103410,3
12678,202103411,5
12679,202103412,19
12680,202103413,3
12681,202103414,8
12682,202103415,5
12683,202103416,0
12684,202103417,0
12685,202103418,7
12686,202103419,10
12687,202103420,3
12688,202103421,0
12689,202103422,6
12690,202103423,5
12691,202103424,15
12692,202103425,1
12693,202103426,3
12694,202103427,13
12695,202103428,2
12696,202103429,1
12697,202103430,5
12698,202103431,0
12699,202103432,22
12700,202103433,1
12701,202103434,2
12702,202103435,2
12703,202103436,0
12704,202103437,4
12705,202103438,15
12706,202103439,4
12707,202103440,1
12708,202103441,0
12709,202103442,0
12710,202103443,1
12711,202103444,3
12712,202103445,7
12713,202103446,0
12714,202103447,6
12715,202103448,1
12716,202103449,0
12717,202103450,9
12718,202103451,5
12719,202103452,13
12720,202103453,1
12721,202103454,0
12722,202103455,5
12723,202103456,16
12724,202103457,1
12725,202103458,0
12726,202103459,26
12727,202103460,3
12728,202103461,8
12729,202103462,2
12730,202103463,2
12731,202103464,13
12732,202103465,26
12733,202103466,3
12734,202103467,2
12735,202103468,3
12736,202103469,4
12737,202103470,1
12738,202103471,5
12739,202103472,2
12740,202103473,8
12741,202103474,4
12742,202103475,2
12743,202103476,0
12744,202103477,7
12745,202103478,11
12746,202103479,18
12747,202103480,6
12748,202103481,0
12749,202103482,0
12750,202103483,3
12751,202103484,1
12752,202103485,14
12753,202103486,1
12754,202103487,14
12755,202103488,6
12756,202103489,8
12757,202103490,2
12758,202103491,1
12759,202103492,2
12760,202103493,1
12761,202103494,0
12762,202103495,18
12763,202103496,10
12764,202103497,17
12765,202103498,1
12766,202103499,2
12767,202103500,0
12768,202103501,4
12769,202103502,5
12770,202103503,32
12771,202103504,3
12772,202103505,5
12773,202103506,14
12774,202103507,1
12775,202103508,14
12776,202103509,6
12777,202103510,4
12778,202103511,3
12779,202103512,11
12780,202103513,1
12781,202103514,3
12782,202103515,1
12783,202103516,9
12784,202103517,27
12785,202103518,5
12786,202103519,8
12787,202103520,1
12788,202103521,9
12789,202103522,2
12790,202103523,11
12791,202103524,5
12792,202103525,4
12793,202103526,1
12794,202103527,4
12795,202103528,2
12796,202103529,8
12797,202103530,0
12798,202103531,0
12799,202103532,0
12800,202103533,17
12801,202103534,14
12802,202103535,2
12803,202103536,3
12804,202103537,0
12805,202103538,1
12806,202103539,1
12807,202103540,0
12808,202103541,7
12809,202103542,1
12810,202103543,4
12811,202103544,1
12812,202103545,1
12813,202103546,3
12814,202103547,1
12815,202103548,1
12816,202103549,9
12817,202103550,3
12818,202103551,9
12819,202103552,3
12820,202103553,2
12821,202103554,19
12822,202103555,23
12823,202103556,1584
12824,202103557,2
12825,202103558,5
12826,202103559,2
12827,202103560,1
12828,202103561,3
12829,202103562,13
12830,202103563,13
12831,202103564,7
12832,202103565,31
12833,202103566,11
12834,202103567,10
12835,202103568,1
12836,202103569,1
12837,202103570,7
12838,202103571,19
12839,202103572,3
12840,202103573,4
12841,202103574,16
12842,202103575,25
12843,202103576,10
12844,202103577,0
12845,202103578,0
12846,202103579,106
12847,202103580,1
12848,202103581,4
12849,202103582,7
12850,202103583,1
12851,202103584,0
12852,202103585,1
12853,202103586,5
12854,202103587,10
12855,202103588,4
12856,202103589,1
12857,202103590,1
12858,202103591,1
12859,202103592,2
12860,202103593,48
12861,202103594,4
12862,202103595,0
12863,202103596,4
12864,202103597,2
12865,202103598,7
12866,202103599,5
12867,202103600,3
12868,202103601,27
12869,202103602,3
12870,202103603,32
12871,202103604,8
12872,202103605,34
12873,202103606,7
12874,202103607,8
12875,202103608,1
12876,202103609,0
12877,202103610,4
12878,202103611,26
12879,202103612,5
12880,202103613,1
12881,202103614,14
12882,202103615,4
12883,202103616,32
12884,202103617,2
12885,202103618,1
12886,202103619,1
12887,202103620,9
12888,202103621,6
12889,202103622,3
12890,202103623,0
12891,202103624,16
12892,202103625,1
12893,202103626,0
12894,202103627,18
12895,202103628,5
12896,202103629,2
12897,202103630,6
12898,202103631,21
12899,202103632,17
12900,202103633,0
12901,202103634,2
12902,202103635,3
12903,202103636,9
12904,202103637,0
12905,202103638,13
12906,202103639,6
12907,202103640,1
12908,202103641,47
12909,202103642,2
12910,202103643,0
12911,202103644,10
12912,202103645,0
12913,202103646,4
12914,202103647,25
12915,202103648,3
12916,202103649,52
12917,202103650,5
12918,202103651,2
12919,202103652,16
12920,202103653,51
12921,202103654,9
12922,202103655,14
12923,202103656,8
12924,202103657,184
12925,202103658,0
12926,202103659,2
12927,202103660,2
12928,202103661,4
12929,202103662,11
12930,202103663,18
12931,202103664,1
12932,202103665,132
12933,202103666,13
12934,202103667,5
12935,202103668,1
12936,202103669,0
12937,202103670,33
12938,202103671,16
12939,202103672,5
12940,202103673,44
12941,202103674,143
12942,202103675,6
12943,202103676,27
12944,202103677,620
12945,202103678,47
12946,202103679,20
12947,202103680,8
12948,202103681,12
12949,202103682,24
12950,202103683,7
12951,202103684,6
12952,202103685,7
12953,202103686,4
12954,202103687,11
12955,202103688,5
12956,202103689,1
12957,202103690,32
12958,202103691,5
12959,202103692,5
12960,202103693,6
12961,202103694,217
12962,202103695,24
12963,202103696,16
12964,202103697,5
12965,202103698,1
12966,202103699,10
12967,202103700,4
12968,202103701,0
12969,202103702,7
12970,202103703,1
12971,202103704,5
12972,202103705,56
12973,202103706,36
12974,202103707,41
12975,202103708,0
12976,202103709,5
12977,202103710,2
12978,202103711,26
12979,202103712,100
12980,202103713,111
12981,202103714,2
12982,202103715,12
12983,202103716,0
12984,202103717,4
12985,202103718,1
12986,202103719,6
12987,202103720,8
12988,202103721,18
12989,202103722,37
12990,202103723,9
12991,202103724,0
12992,202103725,9
12993,202103726,56
12994,202103727,0
12995,202103728,42
12996,202103729,37
12997,202103730,4
12998,202103731,13
12999,202103732,41
13000,202103733,19
13001,202103734,5
13002,202103735,13
13003,202103736,27
13004,202103737,33
13005,202103738,46
13006,202103739,2
13007,202103740,17
13008,202103741,9
13009,202103742,3
13010,202103743,1
13011,202103744,45
13012,202103745,7
13013,202103746,24
13014,202103747,11
13015,202103748,17
13016,202103749,7
13017,202103750,5
13018,202103751,56
13019,202103752,25
13020,202103753,13
13021,202103754,94
13022,202103755,31
13023,202103756,21
13024,202103757,33
13025,202103758,1
13026,202103759,11
13027,202103760,4
13028,202103761,17
13029,202103762,16
13030,202103763,9
13031,202103764,17
13032,202103765,3
13033,202103766,12
13034,202103767,28
13035,202103768,1
13036,202103769,2
13037,202103770,3
13038,202103771,40
13039,202103772,41
13040,202103773,1
13041,202103774,1
13042,202103775,28
13043,202103776,2
13044,202103777,66
13045,202103778,16
13046,202103779,16
13047,202103780,21
13048,202103781,5
13049,202103782,28
13050,202103783,10
13051,202103784,2
13052,202103785,28
13053,202103786,2
13054,202103787,7
13055,202103788,7
13056,202103789,22
13057,202103790,7
13058,202103791,7
13059,202103792,9
13060,202103793,1
13061,202103794,2
13062,202103795,4
13063,202103796,5
13064,202103797,2
13065,202103798,9
13066,202103799,13
13067,202103800,13
13068,202103801,31
13069,202103802,3
13070,202103803,15
13071,202103804,5
13072,202103805,6
13073,202103806,2
13074,202103807,8
13075,202103808,13
13076,202103809,38
13077,202103810,13
13078,202103811,12
13079,202103812,11
13080,202103813,4
13081,202103814,16
13082,202200000,2
13083,202200001,7
13084,202200002,10
13085,202200003,18
13086,202200004,3
13087,202200005,6
13088,202200006,22
13089,202200007,28
13090,202200008,0
13091,202200009,0
13092,202200010,1
13093,202200011,16
13094,202200012,13
13095,202200013,149
13096,202200014,10
13097,202200015,3
13098,202200016,3
13099,202200017,0
13100,202200018,1
13101,202200019,1
13102,202200020,22
13103,202200021,1
13104,202200022,2
13105,202200023,3
13106,202200024,7
13107,202200025,3
13108,202200026,8
13109,202200027,6
13110,202200028,2
13111,202200029,2
13112,202200030,19
13113,202200031,7
13114,202200032,19
13115,202200033,6
13116,202200034,3
13117,202200035,11
13118,202200036,7
13119,202200037,13
13120,202200038,4
13121,202200039,4
13122,202200040,9
13123,202200041,0
13124,202200042,18
13125,202200043,20
13126,202200044,15
13127,202200045,12
13128,202200046,4
13129,202200047,4
13130,202200048,13
13131,202200049,6
13132,202200050,0
13133,202200051,1
13134,202200052,8
13135,202200053,10
13136,202200054,0
13137,202200055,0
13138,202200056,2
13139,202200057,3
13140,202200058,1
13141,202200059,10
13142,202200060,3
13143,202200061,1
13144,202200062,0
13145,202200063,2
13146,202200064,2
13147,202200065,0
13148,202200066,6
13149,202200067,6
13150,202200068,17
13151,202200069,2
13152,202200070,5
13153,202200071,0
13154,202200072,0
13155,202200073,0
13156,202200074,0
13157,202200075,6
13158,202200076,2
13159,202200077,2
13160,202200078,0
13161,202200079,7
13162,202200080,0
13163,202200081,0
13164,202200082,0
13165,202200083,3
13166,202200084,0
13167,202200085,0
13168,202200086,5
13169,202200087,1
13170,202200088,0
13171,202200089,0
13172,202200090,0
13173,202200091,12
13174,202200092,1
13175,202200093,4
13176,202200094,7
13177,202200095,7
13178,202200096,1
13179,202200097,6
13180,202200098,4
13181,202200099,2
13182,202200100,6
13183,202200101,0
13184,202200102,3
13185,202200103,0
13186,202200104,12
13187,202200105,2
13188,202200106,2
13189,202200107,1
13190,202200108,12
13191,202200109,12
13192,202200110,7
13193,202200111,4
13194,202200112,5
13195,202200113,3
13196,202200114,3
13197,202200115,18
13198,202200116,9
13199,202200117,6
13200,202200118,1
13201,202200119,9
13202,202200120,3
13203,202200121,3
13204,202200122,9
13205,202200123,9
13206,202200124,10
13207,202200125,8
13208,202200126,6
13209,202200127,10
13210,202200128,5
13211,202200129,9
13212,202200130,15
13213,202200131,16
13214,202200132,7
13215,202200133,5
13216,202200134,5
13217,202200135,0
13218,202200136,0
13219,202200137,1
13220,202200138,1
13221,202200139,13
13222,202200140,2
13223,202200141,5
13224,202200142,2
13225,202200143,1
13226,202200144,1
13227,202200145,1
13228,202200146,0
13229,202200147,10
13230,202200148,18
13231,202200149,0
13232,202200150,9
13233,202200151,52
13234,202200152,5
13235,202200153,3
13236,202200154,1
13237,202200155,12
13238,202200156,3
13239,202200157,2
13240,202200158,2
13241,202200159,41
13242,202200160,0
13243,202200161,11
13244,202200162,0
13245,202200163,0
13246,202200164,0
13247,202200165,0
13248,202200166,7
13249,202200167,6
13250,202200168,4
13251,202200169,44
13252,202200170,3
13253,202200171,18
13254,202200172,12
13255,202200173,0
13256,202200174,0
13257,202200175,0
13258,202200176,0
13259,202200177,0
13260,202200178,4
13261,202200179,4
13262,202200180,5
13263,202200181,5
13264,202200182,2
13265,202200183,1
13266,202200184,1
13267,202200185,1
13268,202200186,2
13269,202200187,8
13270,202200188,1
13271,202200189,10
13272,202200190,5
13273,202200191,5
13274,202200192,2
13275,202200193,2
13276,202200194,1
13277,202200195,0
13278,202200196,8
13279,202200197,1
13280,202200198,1
13281,202200199,0
13282,202200200,6
13283,202200201,6
13284,202200202,1
13285,202200203,0
13286,202200204,2
13287,202200205,4
13288,202200206,34
13289,202200207,3
13290,202200208,8
13291,202200209,16
13292,202200210,6
13293,202200211,10
13294,202200212,3
13295,202200213,3
13296,202200214,5
13297,202200215,2
13298,202200216,0
13299,202200217,0
13300,202200218,0
13301,202200219,0
13302,202200220,0
13303,202200221,6
13304,202200222,7
13305,202200223,2
13306,202200224,12
13307,202200225,4
13308,202200226,21
13309,202200227,8
13310,202200228,8
13311,202200229,0
13312,202200230,1
13313,202200231,7
13314,202200232,0
13315,202200233,8
13316,202200234,0
13317,202200235,0
13318,202200236,0
13319,202200237,7
