,Id,Author_amount,Domestic_org_amount,International_org_amount,Ref_amount,Date_sort,Subject_area_code,Subject_area_abbrev
1865,201801657,3,1,1,112.0,2018-04-01,3500#,DENT#
1866,201801658,4,3,0,43.0,2018-04-01,2733#,MEDI#
1867,201801659,7,2,0,52.0,2018-04-01,1106#2701#2916#,AGRI#MEDI#NURS#
1868,201801660,2,1,0,36.0,2018-04-01,2724#1314#2705#,MEDI#BIOC#MEDI#
1869,201801661,25,1,23,22.0,2018-04-01,2808#2728#,NEUR#MEDI#
1870,201801662,9,1,1,41.0,2018-04-01,2733#3500#1307#,MEDI#DENT#BIOC#
1871,201801663,5,1,1,33.0,2018-04-01,1305#3110#1606#1505#,BIOC#PHYS#CHEM#CENG#
1872,201801664,7,1,1,6.0,2018-04-01,1000#,MULT#
1873,201801665,5,1,5,29.0,2018-04-01,2723#2733#,MEDI#MEDI#
1874,201801666,3,1,1,26.0,2018-04-01,2741#2715#,MEDI#MEDI#
1875,201801667,6,1,6,52.0,2018-04-01,2800#3005#,NEUR#PHAR#
1876,201801668,7,1,3,65.0,2018-04-01,2800#3005#,NEUR#PHAR#
1877,201801669,3,2,0,51.0,2018-04-01,2739#,MEDI#
1878,201801670,7,1,3,151.0,2018-04-01,2404#2403#2406#,IMMU#IMMU#IMMU#
1879,201801671,2,1,0,40.0,2018-04-01,1500#2103#2102#1605#,CENG#ENER#ENER#CHEM#
1880,201801672,4,1,0,43.0,2018-04-01,1303#1312#1307#,BIOC#BIOC#BIOC#
1881,201801673,4,1,2,75.0,2018-04-01,1303#2300#,BIOC#ENVI#
1882,201801674,5,1,1,54.0,2018-04-01,2406#,IMMU#
1883,201801675,2,1,0,26.0,2018-04-01,3403#1103#,VETE#AGRI#
1884,201801676,2,2,0,23.0,2018-04-01,1104#1102#,AGRI#AGRI#
1885,201801677,3,2,0,45.0,2018-04-01,2403#1309#,IMMU#BIOC#
1886,201801678,2,1,1,66.0,2018-04-01,2900#,NURS#
1887,201801679,5,2,0,49.0,2018-04-01,1304#1303#1600#3107#3104#,BIOC#BIOC#CHEM#PHYS#PHYS#
1888,201801680,4,2,0,48.0,2018-04-01,3612#,HEAL#
1889,201801681,8,3,2,35.0,2018-04-01,1600#3104#3100#3110#2508#,CHEM#PHYS#PHYS#PHYS#MATE#
1890,201801682,6,2,0,32.0,2018-04-01,3003#,PHAR#
1891,201801683,4,1,1,26.0,2018-04-01,1500#2500#,CENG#MATE#
1892,201801684,3,1,0,43.0,2018-04-01,3307#3612#2213#2201#,SOCI#HEAL#ENGI#ENGI#
1893,201801685,4,1,0,30.0,2018-04-01,2504#3105#3104#2508#2506#2208#2505#,MATE#PHYS#PHYS#MATE#MATE#ENGI#MATE#
1894,201801686,7,2,4,36.0,2018-04-01,2306#,ENVI#
1895,201801687,5,1,2,48.0,2018-04-01,2303#3322#,ENVI#SOCI#
1896,201801688,3,1,0,22.0,2018-04-01,3504#3500#,DENT#DENT#
1897,201801689,3,1,0,30.0,2018-04-01,1500#2500#,CENG#MATE#
1898,201801690,4,1,0,53.0,2018-04-01,2504#3105#3104#2508#2506#2208#2505#,MATE#PHYS#PHYS#MATE#MATE#ENGI#MATE#
1899,201801691,2,1,0,22.0,2018-04-01,2002#2308#,ECON#ENVI#
1900,201801692,9,1,1,23.0,2018-04-01,2746#,MEDI#
1901,201801693,3,1,0,33.0,2018-04-01,2746#,MEDI#
1902,201801694,2,2,0,16.0,2018-04-01,3611#3003#,HEAL#PHAR#
1903,201801695,11,1,7,89.0,2018-04-01,2808#2804#,NEUR#NEUR#
1904,201801696,6,6,0,50.0,2018-04-01,2207#2105#2103#3104#2102#2208#,ENGI#ENER#ENER#PHYS#ENER#ENGI#
1905,201801697,3,1,0,23.0,2018-03-30,2200#,ENGI#
1906,201801698,4,1,1,37.0,2018-03-30,2200#,ENGI#
1907,201801699,2,1,0,6.0,2018-03-30,2200#,ENGI#
1908,201801700,3,2,0,36.0,2018-03-30,2200#,ENGI#
1909,201801701,5,1,0,25.0,2018-03-30,2200#,ENGI#
1910,201801702,5,1,0,7.0,2018-03-30,2200#,ENGI#
1911,201801703,4,1,0,24.0,2018-03-30,2205#2215#2500#,ENGI#ENGI#MATE#
1912,201801704,5,1,2,65.0,2018-03-30,1600#3104#3100#3110#2508#,CHEM#PHYS#PHYS#PHYS#MATE#
1913,201801705,4,1,0,61.0,2018-03-29,1600#,CHEM#
1914,201801706,6,3,0,35.0,2018-03-29,2712#1303#1308#2704#1604#,MEDI#BIOC#BIOC#MEDI#CHEM#
1915,201801707,2,1,0,27.0,2018-03-29,2105#2103#3104#2102#,ENER#ENER#PHYS#ENER#
1916,201801708,3,1,0,14.0,2018-03-28,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
1917,201801709,5,3,0,10.0,2018-03-28,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
1918,201801710,20,1,4,23.0,2018-03-28,2715#,MEDI#
1919,201801711,2,1,0,42.0,2018-03-28,2500#3104#2211#2210#,MATE#PHYS#ENGI#ENGI#
1920,201801712,3,1,2,9.0,2018-03-27,2206#2209#2606#2611#1705#2213#,ENGI#ENGI#MATH#MATH#COMP#ENGI#
1921,201801713,4,2,0,17.0,2018-03-27,2719#,MEDI#
1922,201801714,3,1,1,6.0,2018-03-26,1705#2208#2214#,COMP#ENGI#ENGI#
1923,201801715,2,2,1,194.0,2018-03-24,1106#2209#,AGRI#ENGI#
1924,201801716,3,1,0,9.0,2018-03-23,2208#,ENGI#
1925,201801717,2,1,1,58.0,2018-03-23,2717#,MEDI#
1926,201801718,3,1,2,68.0,2018-03-22,2000#1400#,ECON#BUSI#
1927,201801719,3,2,0,23.0,2018-03-22,1705#1708#1711#,COMP#COMP#COMP#
1928,201801720,3,2,1,3.0,2018-03-22,2700#,MEDI#
1929,201801721,6,1,5,49.0,2018-03-21,1000#,MULT#
1930,201801722,4,2,1,42.0,2018-03-20,3110#1606#1505#,PHYS#CHEM#CENG#
1931,201801723,7,4,1,31.0,2018-03-19,2739#2725#,MEDI#MEDI#
1932,201801724,2,1,0,23.0,2018-03-19,1605#,CHEM#
1933,201801725,8,4,3,30.0,2018-03-17,3306#3207#2739#,SOCI#PSYC#MEDI#
1934,201801726,5,2,2,23.0,2018-03-16,3100#1606#,PHYS#CHEM#
1935,201801727,2,1,0,17.0,2018-03-15,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
1936,201801728,11,3,1,52.0,2018-03-15,2740#2808#2728#,MEDI#NEUR#MEDI#
1937,201801729,2,1,0,48.0,2018-03-15,1108#,AGRI#
1938,201801730,6,1,1,54.0,2018-03-15,1500#2103#2102#,CENG#ENER#ENER#
1939,201801731,3,2,0,55.0,2018-03-15,2205#,ENGI#
1940,201801732,4,3,0,80.0,2018-03-15,3404#3403#1103#3402#,VETE#VETE#AGRI#VETE#
1941,201801733,4,1,0,66.0,2018-03-15,1605#2507#2505#,CHEM#MATE#MATE#
1942,201801734,5,1,1,43.0,2018-03-15,2504#2502#2508#1505#,MATE#MATE#MATE#CENG#
1943,201801735,7,1,2,44.0,2018-03-15,2211#2210#2506#2505#,ENGI#ENGI#MATE#MATE#
1944,201801736,2,1,0,13.0,2018-03-12,2300#1900#,ENVI#EART#
1945,201801737,2,1,0,21.0,2018-03-12,2300#1900#,ENVI#EART#
1946,201801738,5,1,2,7.0,2018-03-12,2300#1900#,ENVI#EART#
1947,201801739,8,1,5,36.0,2018-03-12,1503#1600#,CENG#CHEM#
1948,201801740,2232,1,240,77.0,2018-03-10,3106#,PHYS#
1949,201801741,2236,1,238,73.0,2018-03-10,3106#,PHYS#
1950,201801742,2258,1,239,46.0,2018-03-10,3106#,PHYS#
1951,201801743,6,3,0,34.0,2018-03-10,2105#2300#1408#2209#,ENER#ENVI#BUSI#ENGI#
1952,201801744,10,2,2,31.0,2018-03-09,1105#2402#1312#1309#1307#,AGRI#IMMU#BIOC#BIOC#BIOC#
1953,201801745,2,1,0,8.0,2018-03-08,2500#2200#,MATE#ENGI#
1954,201801746,2,1,0,11.0,2018-03-08,2500#2200#,MATE#ENGI#
1955,201801747,2,1,0,10.0,2018-03-08,2500#2200#,MATE#ENGI#
1956,201801748,38,22,7,32.0,2018-03-08,2700#,MEDI#
1957,201801749,4,2,0,41.0,2018-03-08,2105#2103#3104#2102#,ENER#ENER#PHYS#ENER#
1958,201801750,12,1,3,34.0,2018-03-07,1313#2400#3400#2739#2725#,BIOC#IMMU#VETE#MEDI#MEDI#
1959,201801751,1,1,0,86.0,2018-03-05,1200#3300#,ARTS#SOCI#
1960,201801752,4,1,0,37.0,2018-03-05,2700#,MEDI#
1961,201801753,6,3,0,64.0,2018-03-05,1600#2304#1500#2105#,CHEM#ENVI#CENG#ENER#
1962,201801754,5,1,1,41.0,2018-03-05,2712#1310#1308#2704#,MEDI#BIOC#BIOC#MEDI#
1963,201801755,3,1,0,42.0,2018-03-05,3110#1606#1505#,PHYS#CHEM#CENG#
1964,201801756,3,2,0,24.0,2018-03-04,2613#,MATH#
1965,201801757,5,2,1,35.0,2018-03-04,2305#2205#,ENVI#ENGI#
1966,201801758,9,1,1,43.0,2018-03-02,2701#,MEDI#
1967,201801759,1,1,0,18.0,2018-03-01,2707#2701#2718#1706#,MEDI#MEDI#MEDI#COMP#
1968,201801760,4,1,0,57.0,2018-03-01,2700#,MEDI#
1969,201801761,6,2,0,30.0,2018-03-01,2700#,MEDI#
1970,201801762,9,3,0,10.0,2018-03-01,2700#,MEDI#
1971,201801763,8,3,0,18.0,2018-03-01,2723#2403#,MEDI#IMMU#
1972,201801764,2,2,0,47.0,2018-03-01,2739#2725#,MEDI#MEDI#
1973,201801765,3,2,0,27.0,2018-03-01,2747#,MEDI#
1974,201801766,7,1,3,35.0,2018-03-01,2731#2809#2804#,MEDI#NEUR#NEUR#
1975,201801767,6,1,0,19.0,2018-03-01,2723#2733#,MEDI#MEDI#
1976,201801768,2,2,0,10.0,2018-03-01,2200#1100#,ENGI#AGRI#
1977,201801769,2239,1,238,70.0,2018-03-01,3106#,PHYS#
1978,201801770,2226,1,243,67.0,2018-03-01,3106#,PHYS#
1979,201801771,2297,1,244,36.0,2018-03-01,3106#,PHYS#
1980,201801772,2233,1,240,78.0,2018-03-01,3106#,PHYS#
1981,201801773,5,2,0,42.0,2018-03-01,1105#2303#,AGRI#ENVI#
1982,201801774,2,2,0,24.0,2018-03-01,1000#,MULT#
1983,201801775,4,2,0,26.0,2018-03-01,3004#3002#,PHAR#PHAR#
1984,201801776,2,1,0,28.0,2018-03-01,1305#2105#2103#,BIOC#ENER#ENER#
1985,201801777,3,1,0,36.0,2018-03-01,1106#1102#1111#1110#,AGRI#AGRI#AGRI#AGRI#
1986,201801778,6,2,0,35.0,2018-03-01,2746#2711#2732#,MEDI#MEDI#MEDI#
1987,201801779,4,2,0,22.0,2018-03-01,3003#,PHAR#
1988,201801780,1,1,0,42.0,2018-03-01,3314#3312#,SOCI#SOCI#
1989,201801781,5,2,0,41.0,2018-03-01,3400#,VETE#
1990,201801782,5,2,0,34.0,2018-03-01,3400#,VETE#
1991,201801783,2,3,0,38.0,2018-03-01,1600#2600#2500#1300#3100#,CHEM#MATH#MATE#BIOC#PHYS#
1992,201801784,6,1,2,30.0,2018-03-01,2700#,MEDI#
1993,201801785,5,3,1,31.0,2018-03-01,1314#1110#,BIOC#AGRI#
1994,201801786,4,1,0,26.0,2018-03-01,1400#1200#3300#2000#,BUSI#ARTS#SOCI#ECON#
1995,201801787,6,1,1,52.0,2018-03-01,2404#2403#3004#2726#,IMMU#IMMU#PHAR#MEDI#
1996,201801788,5,2,0,12.0,2018-03-01,1110#,AGRI#
1997,201801789,3,1,2,33.0,2018-03-01,2702#2722#1309#2804#1307#,MEDI#MEDI#BIOC#NEUR#BIOC#
1998,201801790,2262,1,243,72.0,2018-03-01,3106#,PHYS#
1999,201801791,2253,1,241,97.0,2018-03-01,3106#,PHYS#
2000,201800000,2,2,4,76.0,2018-12-31,2700#,MEDI#
2001,201800001,2,1,0,4.0,2018-12-31,2208#2504#,ENGI#MATE#
2002,201800002,4,1,0,42.0,2018-12-31,1600#1500#2209#,CHEM#CENG#ENGI#
2003,201800003,8,4,2,45.0,2018-12-31,1600#3104#3100#3110#2508#,CHEM#PHYS#PHYS#PHYS#MATE#
2004,201800004,6,3,1,55.0,2018-12-31,1602#1303#2304#1607#,CHEM#BIOC#ENVI#CHEM#
2005,201800005,1,1,0,20.0,2018-12-30,1403#1408#1407#,BUSI#BUSI#BUSI#
2006,201800006,6,2,0,20.0,2018-12-30,1311#,BIOC#
2007,201800007,3,1,2,111.0,2018-12-28,2700#,MEDI#
2008,201800008,3,2,0,20.0,2018-12-27,1801#1802#2202#2211#1702#,DECI#DECI#ENGI#ENGI#COMP#
2009,201800009,2,1,0,36.0,2018-12-26,2500#3104#3110#1607#1603#,MATE#PHYS#PHYS#CHEM#CHEM#
2010,201800010,5,1,2,43.0,2018-12-25,1600#3104#3110#2508#2505#,CHEM#PHYS#PHYS#MATE#MATE#
2011,201800011,2,1,0,19.0,2018-12-24,1702#1705#1706#1710#1711#1802#,COMP#COMP#COMP#COMP#COMP#DECI#
2012,201800012,3,1,0,11.0,2018-12-21,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
2013,201800013,22,1,20,126.0,2018-12-20,3103#1912#,PHYS#EART#
2014,201800014,2,2,0,9.0,2018-12-20,2300#1900#,ENVI#EART#
2015,201800015,1,1,0,20.0,2018-12-20,1105#1110#,AGRI#AGRI#
2016,201800016,9,1,5,49.0,2018-12-20,3100#,PHYS#
2017,201800017,5,2,2,74.0,2018-12-20,2304#1500#2500#2100#,ENVI#CENG#MATE#ENER#
2018,201800018,6,3,0,41.0,2018-12-20,2105#2215#2300#1408#2209#,ENER#ENGI#ENVI#BUSI#ENGI#
2019,201800019,3,2,0,31.0,2018-12-19,1404#2002#1408#1406#2308#1405#,BUSI#ECON#BUSI#BUSI#ENVI#BUSI#
2020,201800020,3,2,0,11.0,2018-12-19,3100#,PHYS#
2021,201800021,3,1,0,17.0,2018-12-19,3100#,PHYS#
2022,201800022,4,2,0,13.0,2018-12-19,3100#,PHYS#
2023,201800023,4,1,0,3.0,2018-12-19,3100#,PHYS#
2024,201800024,2,2,0,6.0,2018-12-19,3100#,PHYS#
2025,201800025,8,2,0,6.0,2018-12-19,3100#,PHYS#
2026,201800026,3,1,0,3.0,2018-12-19,3100#,PHYS#
2027,201800027,5,2,0,7.0,2018-12-19,3100#,PHYS#
2028,201800028,3,2,0,3.0,2018-12-19,3100#,PHYS#
2029,201800029,3,1,0,1.0,2018-12-19,3100#,PHYS#
2030,201800030,3,1,0,6.0,2018-12-19,3100#,PHYS#
2031,201800031,2,1,0,9.0,2018-12-19,3100#,PHYS#
2032,201800032,5,1,1,26.0,2018-12-19,1602#1601#1313#3003#3002#1606#1605#,CHEM#CHEM#BIOC#PHAR#PHAR#CHEM#CHEM#
2033,201800033,2,1,1,33.0,2018-12-15,3101#,PHYS#
2034,201800034,7,4,1,28.0,2018-12-15,3104#1606#2507#2505#,PHYS#CHEM#MATE#MATE#
2035,201800035,4,2,0,17.0,2018-12-15,2205#,ENGI#
2036,201800036,6,1,1,,2018-12-15,2504#3107#3104#1607#1606#2505#,MATE#PHYS#PHYS#CHEM#CHEM#MATE#
2037,201800037,4,1,0,32.0,2018-12-15,1102#1109#,AGRI#AGRI#
2038,201800038,2,1,0,24.0,2018-12-14,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
2039,201800039,2,1,0,11.0,2018-12-14,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
2040,201800040,2283,1,243,54.0,2018-12-14,3100#,PHYS#
2041,201800041,7,2,2,28.0,2018-12-14,3100#,PHYS#
2042,201800042,4,2,0,48.0,2018-12-13,1106#2916#,AGRI#NURS#
2043,201800043,2303,1,248,101.0,2018-12-12,3100#,PHYS#
2044,201800044,5,1,2,60.0,2018-12-11,2304#1500#2500#2100#,ENVI#CENG#MATE#ENER#
2045,201800045,5,1,1,54.0,2018-12-10,3304#1709#1706#,SOCI#COMP#COMP#
2046,201800046,3,1,1,9.0,2018-12-10,1702#1706#2207#2208#,COMP#COMP#ENGI#ENGI#
2047,201800047,3,2,0,6.0,2018-12-10,3100#,PHYS#
2048,201800048,4,3,0,7.0,2018-12-10,3100#,PHYS#
2049,201800049,5,1,1,72.0,2018-12-10,2701#1313#1301#1307#,MEDI#BIOC#BIOC#BIOC#
2050,201800050,2,1,0,16.0,2018-12-08,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
2051,201800051,2,1,0,16.0,2018-12-08,1712#1709#1707#1705#,COMP#COMP#COMP#COMP#
2052,201800052,1,1,0,57.0,2018-12-07,3300#,SOCI#
2053,201800053,4,2,0,24.0,2018-12-06,2719#2739#,MEDI#MEDI#
2054,201800054,3,2,0,27.0,2018-12-06,2719#2739#,MEDI#MEDI#
2055,201800055,4,2,0,33.0,2018-12-06,2719#2739#,MEDI#MEDI#
2056,201800056,5,1,0,35.0,2018-12-06,2719#2739#,MEDI#MEDI#
2057,201800057,7,5,0,9.0,2018-12-06,1312#2401#1311#,BIOC#IMMU#BIOC#
2058,201800058,5,1,1,119.0,2018-12-05,1110#,AGRI#
2059,201800059,8,1,4,72.0,2018-12-04,1712#1704#1707#1709#,COMP#COMP#COMP#COMP#
2060,201800060,3,1,0,44.0,2018-12-04,2200#,ENGI#
2061,201800061,2,1,0,28.0,2018-12-04,2200#,ENGI#
2062,201800062,2,1,0,21.0,2018-12-04,2200#,ENGI#
2063,201800063,2,1,1,17.0,2018-12-04,2200#,ENGI#
2064,201800064,5,3,0,44.0,2018-12-04,2200#,ENGI#
2065,201800065,4,2,0,32.0,2018-12-04,2200#,ENGI#
2066,201800066,1,1,0,130.0,2018-12-04,2200#,ENGI#
2067,201800067,3,1,1,15.0,2018-12-04,3100#,PHYS#
2068,201800068,2,1,0,40.0,2018-12-03,2309#2308#,ENVI#ENVI#
2069,201800069,2,1,0,46.0,2018-12-03,2205#1909#2211#2210#2208#,ENGI#EART#ENGI#ENGI#ENGI#
2070,201800070,8,3,2,55.0,2018-12-03,1600#2304#1500#2105#,CHEM#ENVI#CENG#ENER#
2071,201800071,4,2,1,49.0,2018-12-03,1600#2304#1500#2105#,CHEM#ENVI#CENG#ENER#
2072,201800072,4,1,0,33.0,2018-12-01,3400#,VETE#
2073,201800073,3,2,1,29.0,2018-12-01,3400#,VETE#
2074,201800074,1,1,0,3.0,2018-12-01,3400#,VETE#
2075,201800075,2,1,0,,2018-12-01,3400#,VETE#
2076,201800076,3,1,0,27.0,2018-12-01,3400#,VETE#
2077,201800077,4,2,1,22.0,2018-12-01,3400#,VETE#
2078,201800078,5,1,0,22.0,2018-12-01,3400#,VETE#
2079,201800079,3,1,0,32.0,2018-12-01,3400#,VETE#
2080,201800080,7,1,0,42.0,2018-12-01,3400#,VETE#
2081,201800081,7,5,0,22.0,2018-12-01,2808#2728#,NEUR#MEDI#
2082,201800082,2,1,1,17.0,2018-12-01,2002#2003#3303#,ECON#ECON#SOCI#
2083,201800083,5,1,0,11.0,2018-12-01,3400#,VETE#
2084,201800084,4,1,0,40.0,2018-12-01,3400#,VETE#
2085,201800085,2,1,0,16.0,2018-12-01,2102#2208#1708#,ENER#ENGI#COMP#
2086,201800086,2,1,0,16.0,2018-12-01,2102#2208#1708#,ENER#ENGI#COMP#
2087,201800087,2,1,0,16.0,2018-12-01,2102#2208#1708#,ENER#ENGI#COMP#
2088,201800088,32,2,16,107.0,2018-12-01,3103#1912#,PHYS#EART#
2089,201800089,3,2,1,,2018-12-01,1706#1708#1802#2208#3105#,COMP#COMP#DECI#ENGI#PHYS#
2090,201800090,3,2,0,14.0,2018-12-01,1705#1711#,COMP#COMP#
2091,201800091,2,1,0,8.0,2018-12-01,1705#1711#,COMP#COMP#
2092,201800092,4,1,2,137.0,2018-12-01,2708#,MEDI#
2093,201800093,6,1,5,27.0,2018-12-01,1906#,EART#
2094,201800094,2,1,1,26.0,2018-12-01,1106#,AGRI#
2095,201800095,11,3,0,37.0,2018-12-01,3400#,VETE#
2096,201800096,2,2,0,19.0,2018-12-01,1100#,AGRI#
2097,201800097,2,1,1,20.0,2018-12-01,2600#2604#,MATH#MATH#
2098,201800098,8,1,2,71.0,2018-12-01,1000#,MULT#
2099,201800099,4,1,1,18.0,2018-12-01,1000#,MULT#
2100,201800100,6,5,0,31.0,2018-12-01,2746#2914#2703#,MEDI#NURS#MEDI#
2101,201800101,1,1,0,26.0,2018-12-01,2700#,MEDI#
2102,201800102,3,1,0,12.0,2018-12-01,2603#2604#,MATH#MATH#
2103,201800103,2,1,0,43.0,2018-12-01,2404#2726#,IMMU#MEDI#
2104,201800104,6,1,2,23.0,2018-12-01,3100#,PHYS#
2105,201800105,4,1,0,11.0,2018-12-01,3404#,VETE#
2106,201800106,5,2,0,19.0,2018-12-01,3004#1110#3002#2707#,PHAR#AGRI#PHAR#MEDI#
2107,201800107,3,2,0,17.0,2018-12-01,2207#2205#2215#1705#,ENGI#ENGI#ENGI#COMP#
2108,201800108,5,2,0,15.0,2018-12-01,2740#,MEDI#
2109,201800109,3,1,2,,2018-12-01,1315#,BIOC#
2110,201800110,2300,1,245,39.0,2018-12-01,3106#,PHYS#
2111,201800111,2297,1,240,54.0,2018-12-01,3106#,PHYS#
2112,201800112,16,9,1,,2018-12-01,2723#2403#,MEDI#IMMU#
2113,201800113,3,2,0,,2018-12-01,2723#2403#,MEDI#IMMU#
2114,201800114,4,1,1,,2018-12-01,2723#2403#,MEDI#IMMU#
2115,201800115,3,1,0,,2018-12-01,2723#2403#,MEDI#IMMU#
2116,201800116,3,2,0,48.0,2018-12-01,3500#,DENT#
2117,201800117,4,2,0,141.0,2018-12-01,2727#2748#,MEDI#MEDI#
2118,201800118,2305,1,246,42.0,2018-12-01,3106#,PHYS#
2119,201800119,3,1,2,59.0,2018-12-01,3106#,PHYS#
2120,201800120,6,1,2,34.0,2018-12-01,2713#2730#2739#1306#,MEDI#MEDI#MEDI#BIOC#
2121,201800121,7,2,0,39.0,2018-12-01,1000#,MULT#
2122,201800122,7,4,3,10.0,2018-12-01,2739#2725#,MEDI#MEDI#
2123,201800123,7,7,0,23.0,2018-12-01,2706#,MEDI#
2124,201800124,12,12,0,30.0,2018-12-01,1000#,MULT#
2125,201800125,4,1,1,62.0,2018-12-01,1000#,MULT#
2126,201800126,3,1,1,41.0,2018-12-01,2721#2715#,MEDI#MEDI#
2127,201800127,39,2,29,158.0,2018-12-01,3103#1912#,PHYS#EART#
2128,201800128,10,6,0,61.0,2018-12-01,2405#2713#2404#2403#3002#2406#2725#,IMMU#MEDI#IMMU#IMMU#PHAR#IMMU#MEDI#
2129,201800129,7,2,0,135.0,2018-12-01,1311#2716#,BIOC#MEDI#
2130,201800130,22,2,15,174.0,2018-12-01,3103#1912#,PHYS#EART#
2131,201800131,6,3,1,28.0,2018-12-01,1503#1312#1607#1706#1606#1605#1604#,CENG#BIOC#CHEM#COMP#CHEM#CHEM#CHEM#
2132,201800132,2,1,1,93.0,2018-12-01,1402#2003#2001#,BUSI#ECON#ECON#
2133,201800133,6,1,6,228.0,2018-12-01,2734#,MEDI#
2134,201800134,4,3,0,5.0,2018-12-01,2700#,MEDI#
2135,201800135,8,2,1,16.0,2018-12-01,1100#,AGRI#
2136,201800136,4,1,3,30.0,2018-12-01,1712#1708#1707#2208#1702#,COMP#COMP#COMP#ENGI#COMP#
2137,201800137,6,3,4,42.0,2018-12-01,2705#,MEDI#
2138,201800138,2,1,0,13.0,2018-12-01,1706#1802#1702#,COMP#DECI#COMP#
2139,201800139,5,2,0,3.0,2018-12-01,1000#,MULT#
2140,201800140,3,1,2,25.0,2018-12-01,2736#,MEDI#
2141,201800141,7,1,1,64.0,2018-12-01,3004#2736#2725#,PHAR#MEDI#MEDI#
2142,201800142,14,1,13,44.0,2018-12-01,2713#2705#,MEDI#MEDI#
2143,201800143,13,3,3,67.0,2018-12-01,1000#,MULT#
2144,201800144,8,2,1,90.0,2018-12-01,1000#,MULT#
2145,201800145,2,1,0,10.0,2018-12-01,2609#,MATH#
2146,201800146,10,1,8,5.0,2018-12-01,1304#2204#2741#3100#,BIOC#ENGI#MEDI#PHYS#
2147,201800147,7,1,2,23.0,2018-12-01,3505#,DENT#
2148,201800148,3,2,0,30.0,2018-12-01,2900#,NURS#
2149,201800149,3,1,0,37.0,2018-12-01,1503#1508#,CENG#CENG#
2150,201800150,3,2,1,34.0,2018-12-01,2721#2715#,MEDI#MEDI#
2151,201800151,7,1,0,59.0,2018-12-01,1000#,MULT#
2152,201800152,3,3,0,22.0,2018-12-01,3305#2105#2308#,SOCI#ENER#ENVI#
2153,201800153,14,1,7,67.0,2018-12-01,2738#2803#,MEDI#NEUR#
2154,201800154,3,3,0,53.0,2018-12-01,2304#2310#2307#,ENVI#ENVI#ENVI#
2155,201800155,6,3,1,39.0,2018-12-01,1305#2402#,BIOC#IMMU#
2156,201800156,2,2,0,32.0,2018-12-01,1107#2303#1111#,AGRI#ENVI#AGRI#
2157,201800157,6,1,0,106.0,2018-12-01,2727#2748#,MEDI#MEDI#
2158,201800158,4,2,0,18.0,2018-12-01,2734#1307#,MEDI#BIOC#
2159,201800159,9,4,1,26.0,2018-12-01,2730#1306#,MEDI#BIOC#
2160,201800160,5,2,0,53.0,2018-12-01,2405#3400#1109#2725#,IMMU#VETE#AGRI#MEDI#
2161,201800161,11,1,4,71.0,2018-12-01,1000#,MULT#
2162,201800162,7,1,3,16.0,2018-12-01,2702#2746#2734#2741#,MEDI#MEDI#MEDI#MEDI#
2163,201800163,2,1,0,37.0,2018-12-01,2500#3104#2210#2604#,MATE#PHYS#ENGI#MATH#
2164,201800164,8,2,1,3.0,2018-12-01,1000#,MULT#
2165,201800165,5,2,0,47.0,2018-12-01,2708#,MEDI#
2166,201800166,3,1,2,26.0,2018-12-01,3306#3312#3319#,SOCI#SOCI#SOCI#
2167,201800167,2,1,0,87.0,2018-12-01,2305#2205#2302#2312#2311#2310#,ENVI#ENGI#ENVI#ENVI#ENVI#ENVI#
2168,201800168,4,3,0,56.0,2018-12-01,1000#,MULT#
2169,201800169,6,1,2,41.0,2018-12-01,1000#,MULT#
2170,201800170,2,1,0,35.0,2018-12-01,2205#2500#3104#2211#2210#,ENGI#MATE#PHYS#ENGI#ENGI#
2171,201800171,11,1,2,54.0,2018-12-01,1313#1307#,BIOC#BIOC#
2172,201800172,5,2,1,30.0,2018-12-01,2213#2100#,ENGI#ENER#
2173,201800173,2,2,0,39.0,2018-12-01,2304#2310#3003#2308#,ENVI#ENVI#PHAR#ENVI#
2174,201800174,8,4,0,27.0,2018-12-01,3612#,HEAL#
2175,201800175,5,1,0,63.0,2018-12-01,1303#1600#1500#2209#2505#,BIOC#CHEM#CENG#ENGI#MATE#
2176,201800176,7,1,3,42.0,2018-12-01,2712#1314#2722#,MEDI#BIOC#MEDI#
2177,201800177,5,3,0,25.0,2018-12-01,2404#2725#,IMMU#MEDI#
2178,201800178,5,1,2,26.0,2018-12-01,2746#3504#2734#3501#2741#,MEDI#DENT#MEDI#DENT#MEDI#
2179,201800179,2,1,1,10.0,2018-12-01,2734#2722#,MEDI#MEDI#
2180,201800180,6,3,0,41.0,2018-12-01,2738#2803#,MEDI#NEUR#
2181,201800181,2,1,0,57.0,2018-12-01,1909#1706#,EART#COMP#
2182,201800182,4,1,0,26.0,2018-12-01,1303#1308#2704#,BIOC#BIOC#MEDI#
2183,201800183,6,1,3,13.0,2018-12-01,3003#,PHAR#
2184,201800184,7,4,2,18.0,2018-12-01,2504#2501#3104#2505#,MATE#MATE#PHYS#MATE#
2185,201800185,5,1,1,39.0,2018-12-01,1000#,MULT#
